,prompt,answer,model_generation,model,split
74,Four people lost a total of 103 kilograms of weight. The first person lost 27 kilograms. The second person lost 7 kilograms less than the first person. The two remaining people lost the same amount. How many kilograms did each of the last two people lose?,"Second person = 27 - 7 = <<27-7=20>>20 kg
103 - 27 - 20 = <<103-27-20=56>>56 kg
56/2 = <<56/2=28>>28 kg
The last two people each lost 28 kilograms of weight.
#### 28","
The second person lost 7 kilograms less than the first person, so he lost 27-7 = <<27-7=20>>20 kilograms.
The two remaining people lost the same amount, so they each lost 20/2 = <<20/2=10>>10 kilograms.
In total, the three people lost 27+20+10 = <<27+20+10=57>>57 kilograms.
The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<27+20+10=57>>57 kilograms in total.
The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<27+20+10=57>>57 kilograms in total. The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<27+20+10=57>>57 kilograms in total.
The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<27+20+10=57>>57 kilograms in total.
The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<27+20+10=57>>57 kilograms in total. The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<27+20+10=57>>57 kilograms in total. The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<27+20+10=57>>57 kilograms in total.
The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<27+20+10=57>>57 kilograms in total.
The first person lost 27 kilograms, the second person lost 20 kilograms, and the two remaining people each lost 10 kilograms, so they lost 27+20+10 = <<",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
75,"Dale and Andrew had breakfast at a cafe. A slice of toast costs £1, and eggs cost £3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs. How much did their breakfast cost?","The cost of Dale's toast is 2 × $1 = $<<2*1=2>>2.
The cost of Andrew's toast is 1 × $1 = $<<1*1=1>>1.
The cost of Dale's eggs is 2 × $3 = $<<2*3=6>>6.
The cost of Andrew's eggs is 2 × $3 = $<<2*3=6>>6.
Their breakfast cost $2 + $1 + $6 + $6 = $<<2+1+6+6=15>>15.
#### 15","
Dale and Andrew had breakfast at a cafe. A slice of toast costs £1, and eggs cost £3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs.
Dale spent 2*1 = £2 on toast.
Andrew spent 1*3 = £3 on eggs.
So, their breakfast cost 2+3 = £5.
Dale and Andrew had breakfast at a cafe. A slice of toast costs £1, and eggs cost £3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs. How much did their breakfast cost? $5.00
Dale and Andrew had breakfast at a cafe. A slice of toast costs $1, and eggs cost $3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs.
Dale spent 2*1 = $2 on toast.
Andrew spent 1*3 = $3 on eggs.
So, their breakfast cost 2+3 = $5.
Dale and Andrew had breakfast at a cafe. A slice of toast costs $1, and eggs cost $3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs. $5.00
Dale and Andrew had breakfast at a cafe. A slice of toast costs $1, and eggs cost $3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs. $5.00
Dale and Andrew had breakfast at a cafe. A slice of toast costs $1, and eggs cost $3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs. $5.00",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
76,"A garden produced 237 potatoes, 60 fewer cucumbers and twice as many peppers than the cucumbers. How many vegetables did the garden produce?","The garden produced 237 potatoes - 60 = <<237-60=177>>177 cucumbers.
The garden produced 177 cucumbers * 2 peppers/cucumber = <<177*2=354>>354 peppers.
The garden produced 237 potatoes + 177 cucumbers + 354 peppers = <<237+177+354=768>>768 vegetables.
#### 768","
The garden produced 237 potatoes + 60 cucumbers = <<237+60=297>>297 vegetables.
The garden produced 297 vegetables / 2 = <<297/2=147>>147 peppers.
The garden produced 297 vegetables - 147 peppers = <<297-147=150>>150 cucumbers.
The garden produced 150 cucumbers + 60 vegetables = <<150+60=210>>210 vegetables.
The garden produced 210 vegetables + 237 potatoes = <<210+237=457>>457 vegetables.
The garden produced 457 vegetables.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
77,A boxer weighs 97 kg at 4 months from a fight. He is on a diet that allows him to lose 3 kg per month until the day of the fight. How much will he weigh on the day of the fight?,"In 4 months, he will lose 3 x 4 = <<3*4=12>>12 kilograms.
So his weight will be 97 – 12 = <<97-12=85>>85 kilograms.
#### 85","
If the boxer loses 3 kg per month, he will lose 3*4 = <<3*4=12>>12 kg in 4 months.
So, he will weigh 97-12 = <<97-12=85>>85 kg on the day of the fight.
On the day of the fight, he will weigh 85-3 = <<85-3=82>>82 kg.
The boxer will weigh 82 kg on the day of the fight.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
78,"Manny had 3 birthday cookie pies to share with his 24 classmates and his teacher, Mr. Keith.   If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, how many slices are left?","There is a total of 3 x 10 = <<3*10=30>>30 cookie slices.
There are 24 + 1 + 1 = <<24+1+1=26>>26 people who ate the cookie pieces.
There is 30 - 26 = <<30-26=4>>4 cookie slices left.
#### 4","
If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then Manny and his classmates had 10+1=<<10+1=11>>11 pieces.
If Mr. Keith had 1 piece, then he had 1+1=<<1+1=2>>2 pieces.
If Manny and his classmates had 11 pieces, then they had 11+2=<<11+2=13>>13 pieces.
If Mr. Keith had 2 pieces, then he had 2+1=<<2+1=3>>3 pieces.
If Manny and his classmates had 13 pieces, then they had 13+3=<<13+3=16>>16 pieces.
If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then 16+11+2=<<16+11+2=29>>29 pieces are left.
If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then 29+29=<<29+29=58>>58 pieces are left.
If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then 58+58=<<58+58=116>>116 pieces are left.
If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then 116+116=<<116+116=232>>232 pieces are left.
If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then 232+232=<<232+232=464>>464 pieces are left.
If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then 464+464=<<464+464=928>>928 pieces are left.
If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, then 928+928=<<928+928=1756>>1756 pieces are left.
If each of the cookie pies",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
79,James spends 40 years teaching.  His partner has been teaching for 10 years less.  How long is their combined experience?,"His partner has been teaching for 40-10=<<40-10=30>>30 years
So together they have 40+30=<<40+30=70>>70 years of experience
#### 70","
The partner has been teaching for 10 years less than 40 years, or 40-10=<<40-10=30>>30 years.
The partner has been teaching for 30 years, and James has been teaching for 40 years, so they have been teaching together for 30+40=<<30+40=70>>70 years.
Their combined experience is 70 years, and there are 60 minutes in an hour, so they have taught for 70*60=<<70*60=4200>>4200 hours.
Since there are 60 minutes in an hour, and they have taught for 4200 hours, they have taught for 4200/60=<<4200/60=70>>70 hours.
Since there are 60 minutes in an hour, and they have taught for 70 hours, they have taught for 70/60=<<70/60=1>>1 year.
Since there are 12 months in a year, and they have taught for 1 year, they have taught for 12*1=<<12*1=12>>12 months.
Since there are 30 days in a month, and they have taught for 12 months, they have taught for 30*12=<<30*12=360>>360 days.
Since there are 60 minutes in an hour, and they have taught for 360 days, they have taught for 360/60=<<360/60=6>>6 hours.
Since there are 60 minutes in an hour, and they have taught for 6 hours, they have taught for 6/60=<<6/60=1>>1 minute.
Since there are 60 minutes in an hour, and they have taught for 1 minute, they have taught for 1/60=<<1/60=1>>1 hour.
Since there are 60 minutes in an hour, and they have taught for 1 hour, they have taught for 1*60=<<1*60=60>>60 minutes.
Since there are 60 minutes in an hour, and they have taught for 60 minutes, they have taught for 60=<<60=60>>60 hours.
Since there are 60 minutes in an hour, and they have taught for 60 hours, they have taught for 60*60=<<60*60=3600>>3600 minutes.
Since there are 60 minutes in an hour, and they have taught for 3600 minutes, they have taught for 3600=<<3600=3600",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
80,"Jennifer purchased 40 cans of milk at the store before meeting her classmate Mark, who was also buying milk. Jennifer bought 6 additional cans for every 5 cans Mark bought. If Mark purchased 50 cans, how many cans of milk did Jennifer bring home from the store?","If Mark bought 50 cans of milk, the number of times Jennifer added 6 cans for every 5 that Mark bought is 50/5 = <<50/5=10>>10 times.
The total number of additional cans she bought is 10*6 = <<10*6=60>>60 cans.
If she initially had 40 cans, she went home with 40+60 = <<40+60=100>>100 cans of milk.
#### 100","
Let x be the number of cans Jennifer bought.
Since Mark bought 50 cans, he bought 50/5 = <<50/5=10>>10 cans.
Jennifer bought 6 cans for every 5 cans Mark bought, so she bought 6*10 = <<6*10=60>>60 cans.
In total, Jennifer bought 40+60 = <<40+60=100>>100 cans.
Jennifer brought home 100-50 = <<100-50=50>>50 cans.
Jennifer bought 50 cans of milk.
Mark bought 50 cans of milk.
Jennifer bought 6 cans of milk for every 5 cans Mark bought.
Jennifer bought 6*10 = <<6*10=60>>60 cans of milk.
Jennifer bought 60 cans of milk.
Jennifer bought 6 cans of milk for every 5 cans Mark bought, so she bought 6*10 = 60 cans of milk.
Jennifer bought 60 cans of milk.
Jennifer bought 6 cans of milk for every 5 cans Mark bought, so she bought 6*10 = <<6*10=60>>60 cans of milk.
Jennifer bought 60 cans of milk from the store.
Jennifer bought 6 cans of milk for every 5 cans Mark bought, so she bought 6*10 = <<6*10=60>>60 cans of milk.
Jennifer bought 60 cans of milk from the store.
Jennifer bought 6 cans of milk for every 5 cans Mark bought, so she bought 6*10 = <<6*10=60>>60 cans of milk.
Jennifer bought 60 cans of milk from the store.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
81,"Sam and Jeff had a skipping competition at recess. The competition was split into four rounds. Sam completed 1 more skip than Jeff in the first round. Jeff skipped 3 fewer times than Sam in the second round. Jeff skipped 4 more times than Sam in the third round. Jeff got tired and only completed half the number of skips as Sam in the last round. If Sam skipped 16 times in each round, what is the average number of skips per round completed by Jeff?","In round one, Jeff completed 16 - 1 = <<16-1=15>>15.
In round two, Jeff completed 16 - 3 = <<16-3=13>>13.
In round three, Jeff completed 16 + 4 = <<16+4=20>>20.
In round four, Jeff completed 16 / 2 = <<16/2=8>>8.
Jeff completed 15 + 13 + 20 + 8 = <<15+13+20+8=56>>56 skips in total.
Jeff skipped an average of 56 / 4 = <<56/4=14>>14 skips per round.
#### 14","
In the first round, Jeff skipped 16 - 1 = <<16-1=15>>15 times.
In the second round, Jeff skipped 15 - 3 = <<15-3=12>>12 times.
In the third round, Jeff skipped 16 - 4 = <<16-4=12>>12 times.
In the last round, Jeff completed 12 / 2 = <<12/2=6>>6 skips.
In total, Jeff completed 15 + 12 + 12 + 6 = <<15+12+12+6=45>>45 skips.
The average number of skips per round completed by Jeff is 45 / 4 = <<45/4=11.5>>11.5.
The average number of skips per round completed by Jeff is 11.5.
The average number of skips per round completed by Jeff is 11.5. This is the answer.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
82,"Irene earns $500 if she works for 40 hours a week and gets an extra $20 for every hour of overtime. If she worked 50 hours last week, calculate her total income.","If Irene worked 50 hours last week, the total number of hours counting as overtime is 50-40 = <<50-40=10>>10 hours.
Since she's given $20 for every hour of overtime, she earned 10*$20 = $<<10*20=200>>200 in overtime.
Her total income, including the overtime, is $500+$200= $<<500+200=700>>700
#### 700","
Irene earns $500 if she works for 40 hours a week and gets an extra $20 for every hour of overtime.
If she worked 50 hours last week, her total income is $500 x 50 = $<<500*50=25000>>25,000.
Irene earns an extra $20 for every hour of overtime.
If she worked 50 hours last week, she earned an extra $20 x 50 = $<<20*50=1000>>1,000.
Her total income is $25,000 + $1,000 = $<<25000+1000=26000>>26,000.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
83,"Paityn has 20 red hats and 24 blue hats. Her friend Zola has 4/5 times as many red hats as she has and twice the number of blue hats. If they combine all the hats together and share them equally between themselves, calculate the number of hats each gets.","Paityn has a total of 20 hats + 24 hats = <<20+24=44>>44 hats.
The number of red hats that Zola has is 4/5 * 20 hats = <<4/5*20=16>>16 hats
Zola also has 2 * 24 hats = <<2*24=48>>48 blue hats.
Zola has a total of 48 hats + 16 hats = <<48+16=64>>64 hats.
When they combine their hats, they have 64 hats + 44 hats = <<64+44=108>>108 hats
If they share the hats equally, each get 108 hats / 2 people = <<108/2=54>>54 hats/person
#### 54","
Zola has 20*4/5=<<20*4/5=16>>16 red hats.
Zola has 24*2=<<24*2=48>>48 blue hats.
Together, they have 20+16+48=<<20+16+48=84>>84 hats.
If they share the hats equally, each of them gets 84/2=<<84/2=42>>42 hats.
Paityn gets 42/2=<<42/2=21>>21 hats.
Zola gets 21*2=<<21*2=42>>42 hats.
Together, they get 42+42=<<42+42=84>>84 hats.
If they share the hats equally, each of them gets 84/2=<<84/2=42>>42 hats.
Paityn gets 42/2=<<42/2=21>>21 hats.
Zola gets 21*2=<<21*2=42>>42 hats.
Together, they get 42+42=<<42+42=84>>84 hats.
If they share the hats equally, each of them gets 84/2=<<84/2=42>>42 hats.
Paityn gets 42/2=<<42/2=21>>21 hats.
Zola gets 21*2=<<21*2=42>>42 hats.
Together, they get 42+42=<<42+42=84>>84 hats.
If they share the hats equally, each of them gets 84/2=<<84/2=42>>42 hats.
Paityn gets 42/2=<<42/2=21>>21 hats.
Zola gets 21*2=<<21*2=42>>42 hats.
Together, they get 42+42=<<42+42=84>>84 hats.
If they share the hats equally, each of them gets 84/2=<<84/2=42>>42 hats.
Paityn gets 42/2=<<42/2=21>>21 hats.
Zola gets 21*2=<<21*2=42>>42 hats.
Together, they get 42+42=<<42+42=84>>84 hats.
If they share the hats equally, each of them gets 84/2=<<84/",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-gsm8k-ft,train
