,prompt,answer,model_generation,model,split
27,"Brennan was researching his school project and had to download files from the internet to his computer to use for reference. After downloading 800 files, he deleted 70% of them because they were not helpful. He downloaded 400 more files but again realized that 3/5 of them were irrelevant. How many valuable files was he left with after deleting the unrelated files he downloaded in the second round?","The number of non-valuable files Brennan downloaded in the first round is 70/100*800 = <<70/100*800=560>>560 files.
The number of valuable files Brennan downloaded in the first round is 800-560 = <<800-560=240>>240
When he downloaded 400 new files, there were 3/5*400= <<3/5*400=240>>240 non-useful files, which he deleted again.
The total number of valuable files he downloaded in the second round is 400-240 = <<400-240=160>>160
To write his research, Brennan had 160+240 = <<160+240=400>>400 useful files to reference to write his research.
#### 400","
After deleting 70% of the first set of files, Brennan was left with 30% of the files.
After deleting 3/5 of the second set of files, Brennan was left with 2/5 of the files.
To find the number of valuable files Brennan was left with, we need to find the total number of files he downloaded and then subtract the number of irrelevant files.
The total number of files Brennan downloaded is 800 + 400 = 1200 files.
The number of irrelevant files he downloaded in the second round is 3/5 * 400 = 240 files.
The number of valuable files he was left with is 1200 - 240 = 960 files.
Therefore, Brennan was left with 960 valuable files.
The answer is: 960",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
28,"There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?","In the first four houses, there are a total of 4 houses * 3 gnomes = <<4*3=12>>12 gnomes.
Therefore, the fifth house had 20 total gnomes – 12 gnomes = <<20-12=8>>8 gnomes.
#### 8","
If each of the first four houses has 3 gnomes, then the total number of gnomes in the first four houses is 4 * 3 = 12.
If there are a total of 20 gnomes on the street, then the fifth house must have 20 - 12 = 8 gnomes.
Therefore, the fifth house has 8 gnomes.
The answer is: 8",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
29,Mrs. Snyder used to spend 40% of her monthly income on rent and utilities. Her salary was recently increased by $600 so now her rent and utilities only amount to 25% of her monthly income. How much was her previous monthly income?,"Let her previous monthly income be p
The cost of her rent and utilities was 40% of p which is (40/100)*p = 2p/5
Her income was increased by $600 so it is now p+$600
The cost of her rent and utilities now amount to 25% of (p+$600) which is (25/100)*(p+$600) = (p+$600)/4
Equating both expressions for cost of rent and utilities: 2p/5 = (p+$600)/4
Multiplying both sides of the equation by 20 gives 8p = 5p+$3000
Subtracting 5p from both sides gives: 3p = $3000
Dividing both sides by 3 gives p = $1000
#### 1000","
Let's assume her previous monthly income was X.
40% of X is equal to 0.4X.
25% of her new monthly income is equal to 0.25 * (X + $600).
We are given that 0.4X = 0.25 * (X + $600).
To solve for X, we can divide both sides of the equation by 0.4.
0.4X / 0.4 = 0.25 * (X + $600) / 0.4.
X = (0.25 * (X + $600)) / 0.4.
X = (0.25X + 0.25 * $600) / 0.4.
X = 0.25X + 0.25 * $600.
X = 0.25X + $150.
To isolate X, we can subtract 0.25X from both sides of the equation.
X - 0.25X = $150.
0.75X = $150.
To solve for X, we can divide both sides of the equation by 0.75.
X = $150 / 0.75.
X = $200.
Therefore, Mrs. Snyder's previous monthly income was $200.
The answer is: 200",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
30,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into 4 pieces. If Bill and Dale eat 50% of their pizzas and Ann and Cate eat 75% of the pizzas, how many pizza pieces are left uneaten?","In total, there are 4 x 4 = <<4*4=16>>16 pizza pieces.
Bill and Dale eat 2 x 4 x 50% = <<2*4*50*.01=4>>4 pieces.
Ann and Cate eat 2 x 4 x 75% = <<2*4*75*.01=6>>6 pieces.
The four of them eat 4 + 6 = <<4+6=10>>10 pieces.
There are 16 - 10 = <<16-10=6>>6 pizza pieces uneaten.
#### 6","
Let's assume that each person has 4 pieces of pizza.
Bill and Dale eat 50% of their pizzas, so they eat 50% * 4 = 2 pieces each.
Ann and Cate eat 75% of their pizzas, so they eat 75% * 4 = 3 pieces each.
The total number of pieces eaten is 2 + 2 + 3 + 3 = 10 pieces.
Therefore, the number of uneaten pizza pieces is 4 - 10 = -6 pieces.
Since we can't have a negative number of pizza pieces, we can conclude that there are no uneaten pizza pieces.
In this case, the answer is: -6",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
31,"Noah is a painter. He paints pictures and sells them at the park. He charges $60 for a large painting and $30 for a small painting. Last month he sold eight large paintings and four small paintings. If he sold twice as much this month, how much is his sales for this month?","Noah earned $60/large painting x 8 large paintings = $<<60*8=480>>480 for the large paintings.
He also earned $30/small painting x 4 small paintings = $<<30*4=120>>120 for the small paintings.
His total sales last month were $480 + $120 = $<<480+120=600>>600.
So, his sales this month are $600 x 2 = $<<600*2=1200>>1200.
#### 1200","
Noah sold 8 large paintings last month, so he earned 8 * $60 = $480 from the large paintings.
He also sold 4 small paintings last month, so he earned 4 * $30 = $120 from the small paintings.
In total, his sales last month were $480 + $120 = $600.
If he sold twice as much this month, his sales would be 2 * $600 = $1200.
So, his sales for this month would be $1200.
Noah sold 8 large paintings last month, so he earned 8 * $60 = $480 from the large paintings.
He also sold 4 small paintings last month, so he earned 4 * $30 = $120 from the small paintings.
In total, his sales last month were $480 + $120 = $600.
If he sold twice as much this month, his sales would be 2 * $600 = $1200.
So, his sales for this month would be $1200.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
32,"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 5 meters. After the 2nd turn, it travels 8 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 23 meters around the ring, how far did it have to travel after the 3rd turn?","From the details given, the car has traveled 5 meters at the 1st turn + 8 meters after the 2nd turn + 0 meters after the 4th turn = <<5+8+0=13>>13 meters around the ring.
It must therefore have driven 23 total meters – 13 calculated meters = 10 meters after the 3rd turn.
#### 10","
Let's call the distance traveled after the 3rd turn ""x"" meters.
After the 1st turn, the car travels 5 meters.
After the 2nd turn, the car travels 8 meters.
After the 3rd turn, the car travels x meters.
After the 4th turn, the car immediately exits the tunnel.
The total distance traveled around the ring is 23 meters.
So, we can write the equation: 5 + 8 + x + 0 = 23.
Simplifying the equation, we get: x + 13 = 23.
Subtracting 13 from both sides, we get: x = 10.
Therefore, the car had to travel 10 meters after the 3rd turn.
The answer is: 10",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
33,"To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.","To make the pizza, Kimber half as many teaspoons of salt as the number of cups of flour, meaning she needs 1/2*16 = <<16*1/2=8>>8 teaspoons of salt.
The total number of cups of flour and teaspoons of salt she needs is 8+16 = <<8+16=24>>24
She also needs 10 cups of water, which means the total number of cups of water and flour and teaspoons of salt she needs is 24+10 = <<24+10=34>>34
#### 34","
To make pizza, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour.
To calculate the number of teaspoons of salt needed, we need to find 1/2 of the number of cups of flour.
1/2 of 16 cups of flour is 16/2 = 8 teaspoons of salt.
The combined total number of cups of water, flour, and teaspoons of salt needed is 10 cups of water + 16 cups of flour + 8 teaspoons of salt.
10 + 16 + 8 = 34.
Therefore, Kimber needs a combined total of 34 cups of water, flour, and teaspoons of salt to make the pizza.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
34,"Mr. Sam shared a certain amount of money between his two sons, Ken and Tony. If Ken got $1750, and Tony got twice as much as Ken, how much was the money shared?","Tony got twice $1750 which is 2*$1750 = $<<2*1750=3500>>3500
The total amount shared was $1750+$3500 = $<<1750+3500=5250>>5250
#### 5250","
If Ken got $1750, and Tony got twice as much as Ken, then Tony got 2 * $1750 = $3500.
The total amount of money shared is $1750 + $3500 = $5250.
Therefore, the money shared between Ken and Tony is $5250.
If Ken got $1750, and Tony got twice as much as Ken, then Tony got 2 * $1750 = $3500.
The total amount of money shared is $1750 + $3500 = $5250.
Therefore, the money shared between Ken and Tony is $5250.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
35,Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,"Since 40% of his students got below B, 100% - 40% = 60% of Mr. Sanchez's students got B and above.
Thus, 60 x 60/100 = <<60*60/100=36>>36 students got B and above in their final grade.
#### 36","
To solve this problem, we need to determine the number of students who got a final grade of B and above.
We know that 40% of the students got a final grade below B. This means that 60% of the students got a final grade of B and above.
We can set up the equation as follows: 60% of the total number of students = Number of students who got a final grade of B and above.
Let's represent the total number of students as x.
60% of x = Number of students who got a final grade of B and above.
To find the number of students who got a final grade of B and above, we multiply 60% by the total number of students: 0.60 * x.
We are given that the total number of students is 60, so we can substitute x with 60 in the equation: 0.60 * 60 = Number of students who got a final grade of B and above.
Simplifying the equation, we get: 36 = Number of students who got a final grade of B and above.
Therefore, 36 students got a final grade of B and above.
The answer is: 36",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
36,"Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?","Lisa earned $60 * 1/2 = $<<60*1/2=30>>30.
Tommy earned $30 * 1/2 = $<<30*1/2=15>>15.
Lisa earned $30 - $15 = $<<30-15=15>>15 more than Tommy.
#### 15","
Half of $60 is $60/2 = $30.
Tommy earned half of what Lisa earned, so Tommy earned $30.
Lisa earned $30 more than Tommy, so Lisa earned $30 + $30 = $60.
Therefore, Lisa earned $60 - $30 = $30 more than Tommy.
Lisa earned $30 more than Tommy.
The answer is: 30",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
37,Five friends eat at a fast-food chain and order the following: 5 pieces of hamburger that cost $3 each; 4 sets of French fries that cost $1.20; 5 cups of soda that cost $0.5 each; and 1 platter of spaghetti that cost $2.7. How much will each of them pay if they will split the bill equally?,"The cost of 5 pieces of hamburger is $3 x 5 = $<<3*5=15>>15.
The cost of 4 sets of French fries is $1.20 x 4 = $<<1.20*4=4.80>>4.80.
The cost of 5 cups of soda is $0.5 x 5 = $<<0.5*5=2.50>>2.50.
So their total bill is $15 + $4.80 + $2.50 +$2.7 = $<<15+4.8+2.5+2.7=25>>25.
Hence, each of the five friends will contribute $25/5 = $<<25/5=5>>5.
#### 5","
The total cost of the hamburgers is 5 x $3 = $<<5*3=15>>15.
The total cost of the French fries is 4 x $1.20 = $<<4*1.20=4.80>>4.80.
The total cost of the sodas is 5 x $0.5 = $<<5*0.5=2.50>>2.50.
The total cost of the spaghetti is $2.7.
The total cost of the meal is $15 + $4.80 + $2.50 + $2.7 = $<<15+4.80+2.50+2.7=25>>25.
If they split the bill equally, each of them will pay $25 / 5 = $<<25/5=5>>5.
Each of them will pay $5.
Therefore, each of them will pay $5.",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
38,Artemis is making tea for a party. She knows her mom drinks an 8-ounce cup of tea and uses one ounce of tea. She will use this same ratio for the party. The party has 12 people there and each of them wants a 6-ounce cup of tea. How many ounces of tea does she need?,"She is making 72 ounces of water because 12 x 6 = <<12*6=72>>72
She needs 9 ounces of tea because 72 / 8 = <<72/8=9>>9
#### 9","
Since each person wants a 6-ounce cup of tea and there are 12 people, Artemis needs a total of 6 * 12 = 72 ounces of tea.
Since Artemis knows her mom uses one ounce of tea for an 8-ounce cup, she will use the same ratio for the party.
So, for each 6-ounce cup of tea, Artemis will use 6/8 = 3/4 ounce of tea.
Therefore, she will need a total of 72 * 3/4 = 54 ounces of tea.
Artemis needs 54 ounces of tea for the party.
The answer is: 54",/mnt/workdisk/kartik/saved_ckpts/mpt-7b-base-metamathqa-ft,train
